head,relation,tail
电池,discussed_in,第8章单-双折叠翼变体飞行器的原理验证研究
碳纤维,discussed_in,第8章单-双折叠翼变体飞行器的原理验证研究
空速管,discussed_in,第8章单-双折叠翼变体飞行器的原理验证研究
结构重量,discussed_in,第1章绪论
结构重量,discussed_in,第2章大展弦比变展长变体飞行器设计规律研究
结构重量,discussed_in,第3章单-双折叠翼变体飞行器概念的发展和完善
结构重量,discussed_in,第7章单-双折叠翼变体飞行器总体设计方法研究
续航时间,discussed_in,第8章单-双折叠翼变体飞行器的原理验证研究
翼台,discussed_in,第8章单-双折叠翼变体飞行器的原理验证研究
翼尖,discussed_in,第1章绪论
翼尖,discussed_in,第4章单-双折叠翼变体飞行器的气动特性研究
翼尖,discussed_in,第7章单-双折叠翼变体飞行器总体设计方法研究
翼尖涡,discussed_in,第4章单-双折叠翼变体飞行器的气动特性研究
翼尖涡流,discussed_in,第4章单-双折叠翼变体飞行器的气动特性研究
翼展,discussed_in,第1章绪论
翼展,discussed_in,第2章大展弦比变展长变体飞行器设计规律研究
翼展,discussed_in,第3章单-双折叠翼变体飞行器概念的发展和完善
翼展,discussed_in,第4章单-双折叠翼变体飞行器的气动特性研究
翼展,discussed_in,第7章单-双折叠翼变体飞行器总体设计方法研究
翼展,discussed_in,第8章单-双折叠翼变体飞行器的原理验证研究
翼展,discussed_in,第9章总结与展望
翼展比,discussed_in,第4章单-双折叠翼变体飞行器的气动特性研究
翼根,discussed_in,第4章单-双折叠翼变体飞行器的气动特性研究
翼根处,discussed_in,第4章单-双折叠翼变体飞行器的气动特性研究
翼根弯矩,discussed_in,第2章大展弦比变展长变体飞行器设计规律研究
翼根弯矩,discussed_in,第7章单-双折叠翼变体飞行器总体设计方法研究
翼梁,discussed_in,第6章单-双折叠翼变体飞行器的结构机构设计研究
翼肋,discussed_in,第1章绪论
翼肋,discussed_in,第6章单-双折叠翼变体飞行器的结构机构设计研究
翼载荷,discussed_in,第7章单-双折叠翼变体飞行器总体设计方法研究
背景网格,discussed_in,第4章单-双折叠翼变体飞行器的气动特性研究
自转角,discussed_in,第5章单-双折叠翼变体飞行器的动力学和控制研究
自转角,discussed_in,第8章单-双折叠翼变体飞行器的原理验证研究
自转角度,discussed_in,第8章单-双折叠翼变体飞行器的原理验证研究
航时,discussed_in,第7章单-双折叠翼变体飞行器总体设计方法研究
航程,discussed_in,第1章绪论
航程,discussed_in,第2章大展弦比变展长变体飞行器设计规律研究
航程,discussed_in,第3章单-双折叠翼变体飞行器概念的发展和完善
航程,discussed_in,第7章单-双折叠翼变体飞行器总体设计方法研究
舵效,discussed_in,第4章单-双折叠翼变体飞行器的气动特性研究
舵效,discussed_in,第7章单-双折叠翼变体飞行器总体设计方法研究
舵机,discussed_in,第8章单-双折叠翼变体飞行器的原理验证研究
舵面,discussed_in,第5章单-双折叠翼变体飞行器的动力学和控制研究
舵面,discussed_in,第7章单-双折叠翼变体飞行器总体设计方法研究
舵面,discussed_in,第9章总结与展望
芒克,discussed_in,第4章单-双折叠翼变体飞行器的气动特性研究
蒙皮,discussed_in,第1章绪论
蒙皮,discussed_in,第2章大展弦比变展长变体飞行器设计规律研究
蒙皮,discussed_in,第6章单-双折叠翼变体飞行器的结构机构设计研究
蒙皮,discussed_in,第7章单-双折叠翼变体飞行器总体设计方法研究
薄翼理论,discussed_in,第4章单-双折叠翼变体飞行器的气动特性研究
螺旋桨,discussed_in,第8章单-双折叠翼变体飞行器的原理验证研究
角度传感器,discussed_in,第8章单-双折叠翼变体飞行器的原理验证研究
试飞,discussed_in,第8章单-双折叠翼变体飞行器的原理验证研究
试飞,discussed_in,第9章总结与展望
诱导阻力,discussed_in,第1章绪论
诱导阻力,discussed_in,第2章大展弦比变展长变体飞行器设计规律研究
诱导阻力,discussed_in,第4章单-双折叠翼变体飞行器的气动特性研究
诱导阻力,discussed_in,第7章单-双折叠翼变体飞行器总体设计方法研究
诱导阻力系数,discussed_in,第2章大展弦比变展长变体飞行器设计规律研究
诱导阻力系数,discussed_in,第4章单-双折叠翼变体飞行器的气动特性研究
课题组,discussed_in,第2章大展弦比变展长变体飞行器设计规律研究
负担转角,discussed_in,第7章单-双折叠翼变体飞行器总体设计方法研究
起落架,discussed_in,第7章单-双折叠翼变体飞行器总体设计方法研究
起落架,discussed_in,第8章单-双折叠翼变体飞行器的原理验证研究
起飞距离,discussed_in,第7章单-双折叠翼变体飞行器总体设计方法研究
车载试验,discussed_in,第8章单-双折叠翼变体飞行器的原理验证研究
转动惯量,discussed_in,第5章单-双折叠翼变体飞行器的动力学和控制研究
转动惯量,discussed_in,第8章单-双折叠翼变体飞行器的原理验证研究
转轴,discussed_in,第5章单-双折叠翼变体飞行器的动力学和控制研究
过载,discussed_in,第7章单-双折叠翼变体飞行器总体设计方法研究
过载,discussed_in,第8章单-双折叠翼变体飞行器的原理验证研究
进气道,discussed_in,第7章单-双折叠翼变体飞行器总体设计方法研究
连接翼,discussed_in,第1章绪论
连接翼,discussed_in,第7章单-双折叠翼变体飞行器总体设计方法研究
连杆,discussed_in,第1章绪论
连杆,discussed_in,第3章单-双折叠翼变体飞行器概念的发展和完善
连杆,discussed_in,第4章单-双折叠翼变体飞行器的气动特性研究
连杆,discussed_in,第5章单-双折叠翼变体飞行器的动力学和控制研究
连杆,discussed_in,第6章单-双折叠翼变体飞行器的结构机构设计研究
连杆,discussed_in,第7章单-双折叠翼变体飞行器总体设计方法研究
连杆,discussed_in,第8章单-双折叠翼变体飞行器的原理验证研究
连杆,discussed_in,第9章总结与展望
重叠网格,discussed_in,第4章单-双折叠翼变体飞行器的气动特性研究
金属转轴,discussed_in,第8章单-双折叠翼变体飞行器的原理验证研究
铰链,discussed_in,第3章单-双折叠翼变体飞行器概念的发展和完善
铰链,discussed_in,第6章单-双折叠翼变体飞行器的结构机构设计研究
铰链,discussed_in,第7章单-双折叠翼变体飞行器总体设计方法研究
铰链,discussed_in,第8章单-双折叠翼变体飞行器的原理验证研究
铰链力矩,discussed_in,第3章单-双折叠翼变体飞行器概念的发展和完善
锁定机构,discussed_in,第8章单-双折叠翼变体飞行器的原理验证研究
锥形孔,discussed_in,第8章单-双折叠翼变体飞行器的原理验证研究
锥形滑块,discussed_in,第8章单-双折叠翼变体飞行器的原理验证研究
长桁,discussed_in,第6章单-双折叠翼变体飞行器的结构机构设计研究
长航时飞机,discussed_in,第1章绪论
长航时飞行器,discussed_in,第1章绪论
长航时飞行器,discussed_in,第2章大展弦比变展长变体飞行器设计规律研究
长航时飞行器,discussed_in,第7章单-双折叠翼变体飞行器总体设计方法研究
阻力,discussed_in,第1章绪论
阻力,discussed_in,第3章单-双折叠翼变体飞行器概念的发展和完善
阻力,discussed_in,第4章单-双折叠翼变体飞行器的气动特性研究
阻力,discussed_in,第5章单-双折叠翼变体飞行器的动力学和控制研究
阻力,discussed_in,第6章单-双折叠翼变体飞行器的结构机构设计研究
阻力,discussed_in,第7章单-双折叠翼变体飞行器总体设计方法研究
阻力,discussed_in,第8章单-双折叠翼变体飞行器的原理验证研究
阻力,discussed_in,第9章总结与展望
阻力系数,discussed_in,第4章单-双折叠翼变体飞行器的气动特性研究
零升攻角,discussed_in,第4章单-双折叠翼变体飞行器的气动特性研究
零升阻力,discussed_in,第1章绪论
零升阻力系数,discussed_in,第2章大展弦比变展长变体飞行器设计规律研究
雷诺数,discussed_in,第4章单-双折叠翼变体飞行器的气动特性研究
非定常效应,discussed_in,第4章单-双折叠翼变体飞行器的气动特性研究
非定常效应,discussed_in,第9章总结与展望
飞行试验,discussed_in,第8章单-双折叠翼变体飞行器的原理验证研究
%变展长能力,drives,变体
%变展长能力,drives,方面代价
50%,drives,变体
7×10^5,drives,副翼铰
7×10^5,drives,铰链力矩
Z字形折叠翼,drives,变体飞行器
下偏,drives,运动
两端,drives,挂钩
代价,drives,副翼铰
代价,drives,相较于作动器
代价,drives,铰链力矩
作动器,drives,变体
作动器,drives,变体方案
作动器,drives,同时
作动器,drives,连杆
作动器直接驱动,drives,作动器
作动器直接驱动,drives,变体
使用,drives,代价
使用,drives,伸缩翼变体方案
使用,drives,作动器直接驱动
使用,drives,变体
使用,drives,变体技术
使用,drives,变体方式
使用,drives,变体方案
使用,drives,变体过程
使用,drives,变体飞行器
使用,drives,时期
使用,drives,机翼
使用,drives,气动
使用,drives,气动特性
使用,drives,空间侵占
使用,drives,结构重量
使用,drives,重量
使用,drives,铰链力矩
使用,drives,驱动
全球鹰,drives,作动器力
全球鹰,drives,副翼偏转
全球鹰,drives,变体
副翼,drives,运动
副翼铰,drives,优势
副翼铰,drives,变体
副翼铰,drives,数量级
力和力矩,drives,变体
力和力矩,drives,机构
力和力矩,drives,驱动方式
升力,drives,公转
升力,drives,副翼
升力,drives,差动
升力,drives,运动
单-双折叠翼变体飞行器,drives,20度
单-双折叠翼变体飞行器,drives,作动器
单-双折叠翼变体飞行器,drives,副翼偏转
单-双折叠翼变体飞行器,drives,变体
单-双折叠翼变体飞行器,drives,变体方式
单-双折叠翼变体飞行器,drives,变体过程
单-双折叠翼变体飞行器,drives,概念
单-双折叠翼变体飞行器,drives,气动特性
单翼模式,drives,活动机翼
单翼模式,drives,碳管
原准机,drives,20度
原准机,drives,7×10^5
原准机,drives,作动器力
原准机,drives,副翼偏转
原准机,drives,变体
原理,drives,变体
原理,drives,验证单
原理验证机大范围,drives,优越性
原理验证研究,drives,变体
原理验证研究,drives,折叠翼
原理验证研究,drives,概念
双翼模式,drives,活动机翼
双翼模式,drives,碳管
发展,drives,单-双折叠翼变体飞行器
发展,drives,变体飞行器
发展,drives,概念
变体,drives,优势
变体,drives,优越性
变体,drives,作动器
变体,drives,副翼
变体,drives,副翼作动器
变体,drives,副翼铰
变体,drives,变体方式
变体,drives,增强
变体,drives,折叠翼
变体,drives,控制方式
变体,drives,要求
变体,drives,设计约束
变体,drives,铰链力矩
变体方式,drives,副翼
变体方式,drives,变体
变体方式,drives,折叠翼
变体方式,drives,控制方式
变体方式,drives,气动舵面
变体方式,drives,驱动
变体飞机,drives,变体飞行器
变体飞机,drives,时期
变体飞行器,drives,伸缩翼
变体飞行器,drives,结构重量
变展长,drives,伸缩翼
同时,drives,副翼
同时,drives,变体
同时,drives,变体过程
同时,drives,方面代价
同时,drives,飞行器
困难,drives,优势
困难,drives,变体
固定机翼,drives,碳纤维
固定机翼,drives,锥形滑块
大展弦,drives,变体
安装,drives,碳管
安装,drives,碳纤维
安装,drives,端部
尺寸,drives,力矩
尺寸,drives,变体
总体设计,drives,学科
总体设计,drives,控制
总体设计,drives,气动
折叠翼,drives,优势
折叠翼,drives,伸缩翼
折叠翼,drives,变体方式
折叠翼,drives,控制方式
折叠翼,drives,结构重量
