head,relation,tail
单-双折叠翼变体飞行器,co_occurs_with,两侧
单-双折叠翼变体飞行器,co_occurs_with,两侧机翼
单-双折叠翼变体飞行器,co_occurs_with,代价
单-双折叠翼变体飞行器,co_occurs_with,价值
单-双折叠翼变体飞行器,co_occurs_with,优势
单-双折叠翼变体飞行器,co_occurs_with,优化
单-双折叠翼变体飞行器,co_occurs_with,传递
单-双折叠翼变体飞行器,co_occurs_with,作动器
单-双折叠翼变体飞行器,co_occurs_with,使用
单-双折叠翼变体飞行器,co_occurs_with,使用需求
单-双折叠翼变体飞行器,co_occurs_with,俯仰力矩
单-双折叠翼变体飞行器,co_occurs_with,偏转
单-双折叠翼变体飞行器,co_occurs_with,全机
单-双折叠翼变体飞行器,co_occurs_with,全球鹰
单-双折叠翼变体飞行器,co_occurs_with,关注
单-双折叠翼变体飞行器,co_occurs_with,其中机身
单-双折叠翼变体飞行器,co_occurs_with,几何外形参数
单-双折叠翼变体飞行器,co_occurs_with,几何外形设计
单-双折叠翼变体飞行器,co_occurs_with,几何外形设计方法
单-双折叠翼变体飞行器,co_occurs_with,刚度
单-双折叠翼变体飞行器,co_occurs_with,前文
单-双折叠翼变体飞行器,co_occurs_with,副翼
单-双折叠翼变体飞行器,co_occurs_with,副翼偏转
单-双折叠翼变体飞行器,co_occurs_with,副翼设计
单-双折叠翼变体飞行器,co_occurs_with,力和力矩
单-双折叠翼变体飞行器,co_occurs_with,动力学
单-双折叠翼变体飞行器,co_occurs_with,动力学特性
单-双折叠翼变体飞行器,co_occurs_with,升力
单-双折叠翼变体飞行器,co_occurs_with,单-双折叠翼变体飞机
单-双折叠翼变体飞行器,co_occurs_with,单翼
单-双折叠翼变体飞行器,co_occurs_with,单翼布局
单-双折叠翼变体飞行器,co_occurs_with,单翼构型
单-双折叠翼变体飞行器,co_occurs_with,原理验证
单-双折叠翼变体飞行器,co_occurs_with,原理验证研究
单-双折叠翼变体飞行器,co_occurs_with,参数
单-双折叠翼变体飞行器,co_occurs_with,双翼
单-双折叠翼变体飞行器,co_occurs_with,双翼构型
单-双折叠翼变体飞行器,co_occurs_with,发展
单-双折叠翼变体飞行器,co_occurs_with,受力特性
单-双折叠翼变体飞行器,co_occurs_with,变体
单-双折叠翼变体飞行器,co_occurs_with,变体包线
单-双折叠翼变体飞行器,co_occurs_with,变体技术
单-双折叠翼变体飞行器,co_occurs_with,变体方式
单-双折叠翼变体飞行器,co_occurs_with,变体过程
单-双折叠翼变体飞行器,co_occurs_with,变体飞行器
单-双折叠翼变体飞行器,co_occurs_with,变化规律
单-双折叠翼变体飞行器,co_occurs_with,后掠角
单-双折叠翼变体飞行器,co_occurs_with,固定机翼
单-双折叠翼变体飞行器,co_occurs_with,基础
单-双折叠翼变体飞行器,co_occurs_with,大展弦
单-双折叠翼变体飞行器,co_occurs_with,失效
单-双折叠翼变体飞行器,co_occurs_with,学科
单-双折叠翼变体飞行器,co_occurs_with,对比
单-双折叠翼变体飞行器,co_occurs_with,布局
单-双折叠翼变体飞行器,co_occurs_with,布局形式
单-双折叠翼变体飞行器,co_occurs_with,平均弦长
单-双折叠翼变体飞行器,co_occurs_with,平直无后掠
单-双折叠翼变体飞行器,co_occurs_with,平直机翼
单-双折叠翼变体飞行器,co_occurs_with,平面外形设计
单-双折叠翼变体飞行器,co_occurs_with,广义速度
单-双折叠翼变体飞行器,co_occurs_with,应用
单-双折叠翼变体飞行器,co_occurs_with,应用前景
单-双折叠翼变体飞行器,co_occurs_with,应用场景
单-双折叠翼变体飞行器,co_occurs_with,应用方向
单-双折叠翼变体飞行器,co_occurs_with,弦比多梁式机翼
单-双折叠翼变体飞行器,co_occurs_with,弯矩
单-双折叠翼变体飞行器,co_occurs_with,当上机翼
单-双折叠翼变体飞行器,co_occurs_with,总体参数
单-双折叠翼变体飞行器,co_occurs_with,总体参数拟定
单-双折叠翼变体飞行器,co_occurs_with,总体设计
单-双折叠翼变体飞行器,co_occurs_with,扰动力
单-双折叠翼变体飞行器,co_occurs_with,扰动力矩
单-双折叠翼变体飞行器,co_occurs_with,折叠翼
单-双折叠翼变体飞行器,co_occurs_with,拟坐标
单-双折叠翼变体飞行器,co_occurs_with,指导
单-双折叠翼变体飞行器,co_occurs_with,损失
单-双折叠翼变体飞行器,co_occurs_with,控制
单-双折叠翼变体飞行器,co_occurs_with,收益代价
单-双折叠翼变体飞行器,co_occurs_with,改变
单-双折叠翼变体飞行器,co_occurs_with,方案
单-双折叠翼变体飞行器,co_occurs_with,最大速度
单-双折叠翼变体飞行器,co_occurs_with,机构
单-双折叠翼变体飞行器,co_occurs_with,机翼
单-双折叠翼变体飞行器,co_occurs_with,机翼结构设计方案
单-双折叠翼变体飞行器,co_occurs_with,机翼结构重量
单-双折叠翼变体飞行器,co_occurs_with,机身
单-双折叠翼变体飞行器,co_occurs_with,机身油箱
单-双折叠翼变体飞行器,co_occurs_with,来源
单-双折叠翼变体飞行器,co_occurs_with,梢根比
单-双折叠翼变体飞行器,co_occurs_with,概念
单-双折叠翼变体飞行器,co_occurs_with,模式
单-双折叠翼变体飞行器,co_occurs_with,此时机翼
单-双折叠翼变体飞行器,co_occurs_with,比较
单-双折叠翼变体飞行器,co_occurs_with,气动
单-双折叠翼变体飞行器,co_occurs_with,气动力
单-双折叠翼变体飞行器,co_occurs_with,气动力变化
单-双折叠翼变体飞行器,co_occurs_with,气动力驱动
单-双折叠翼变体飞行器,co_occurs_with,气动力驱动变体
单-双折叠翼变体飞行器,co_occurs_with,气动外形
单-双折叠翼变体飞行器,co_occurs_with,气动特性
单-双折叠翼变体飞行器,co_occurs_with,气动舵面
单-双折叠翼变体飞行器,co_occurs_with,气动设计
单-双折叠翼变体飞行器,co_occurs_with,气象条件
单-双折叠翼变体飞行器,co_occurs_with,活动机翼
单-双折叠翼变体飞行器,co_occurs_with,爬升
单-双折叠翼变体飞行器,co_occurs_with,目标
单-双折叠翼变体飞行器,co_occurs_with,研究内容
单-双折叠翼变体飞行器,co_occurs_with,研究结果
单-双折叠翼变体飞行器,co_occurs_with,空气动力学特性研究
单-双折叠翼变体飞行器,co_occurs_with,空间
单-双折叠翼变体飞行器,co_occurs_with,简化
单-双折叠翼变体飞行器,co_occurs_with,结构方案
单-双折叠翼变体飞行器,co_occurs_with,结构特性
单-双折叠翼变体飞行器,co_occurs_with,结构设计
单-双折叠翼变体飞行器,co_occurs_with,翼尖失速
单-双折叠翼变体飞行器,co_occurs_with,翼尖负担
单-双折叠翼变体飞行器,co_occurs_with,翼展
单-双折叠翼变体飞行器,co_occurs_with,考虑
单-双折叠翼变体飞行器,co_occurs_with,自由度
单-双折叠翼变体飞行器,co_occurs_with,自转
单-双折叠翼变体飞行器,co_occurs_with,舵效
单-双折叠翼变体飞行器,co_occurs_with,螺旋桨
单-双折叠翼变体飞行器,co_occurs_with,计算
单-双折叠翼变体飞行器,co_occurs_with,设计
单-双折叠翼变体飞行器,co_occurs_with,设计准则
单-双折叠翼变体飞行器,co_occurs_with,设计参数
单-双折叠翼变体飞行器,co_occurs_with,设计方案
单-双折叠翼变体飞行器,co_occurs_with,设计方法
单-双折叠翼变体飞行器,co_occurs_with,设计方法研究
单-双折叠翼变体飞行器,co_occurs_with,设计目标
单-双折叠翼变体飞行器,co_occurs_with,设计约束
单-双折叠翼变体飞行器,co_occurs_with,设计规律
单-双折叠翼变体飞行器,co_occurs_with,起降
单-双折叠翼变体飞行器,co_occurs_with,起飞
单-双折叠翼变体飞行器,co_occurs_with,过载包线
单-双折叠翼变体飞行器,co_occurs_with,连杆
单-双折叠翼变体飞行器,co_occurs_with,速度
单-双折叠翼变体飞行器,co_occurs_with,速度包线
单-双折叠翼变体飞行器,co_occurs_with,重心
单-双折叠翼变体飞行器,co_occurs_with,重量
单-双折叠翼变体飞行器,co_occurs_with,间距
单-双折叠翼变体飞行器,co_occurs_with,需求
单-双折叠翼变体飞行器,co_occurs_with,非线性
单-双折叠翼变体飞行器,co_occurs_with,飞机
单-双折叠翼变体飞行器,co_occurs_with,飞机总体设计方法
单-双折叠翼变体飞行器,co_occurs_with,飞机设计
单-双折叠翼变体飞行器,co_occurs_with,飞机飞行
单-双折叠翼变体飞行器,co_occurs_with,飞行
单-双折叠翼变体飞行器,co_occurs_with,飞行剖面
单-双折叠翼变体飞行器,co_occurs_with,飞行包线
单-双折叠翼变体飞行器,co_occurs_with,飞行器
单-双折叠翼变体飞行器,co_occurs_with,飞行器均
单-双折叠翼变体飞行器,co_occurs_with,飞行控制
单-双折叠翼变体飞行器,co_occurs_with,飞行控制算法
单-双折叠翼变体飞行器,co_occurs_with,驱动
单-双折叠翼变体飞行器,co_occurs_with,高度
单块式机翼,co_occurs_with,传递
单块式机翼,co_occurs_with,受力
单块式机翼,co_occurs_with,多腹板式机翼
单块式机翼,co_occurs_with,弯矩
单块式机翼,co_occurs_with,强度
单块式机翼,co_occurs_with,扭矩
单块式机翼,co_occurs_with,比较
单块式机翼,co_occurs_with,简化
单块式机翼,co_occurs_with,翼梁
单块式机翼,co_occurs_with,蒙皮
单翼,co_occurs_with,1m
单翼,co_occurs_with,2度
单翼,co_occurs_with,50%
单翼,co_occurs_with,一半
单翼,co_occurs_with,上机翼
单翼,co_occurs_with,下机翼
单翼,co_occurs_with,下降
单翼,co_occurs_with,公转角度
单翼,co_occurs_with,切换
单翼,co_occurs_with,副翼
单翼,co_occurs_with,升力
单翼,co_occurs_with,升力分布
单翼,co_occurs_with,升力系数
单翼,co_occurs_with,升力线斜率
单翼,co_occurs_with,升阻
单翼,co_occurs_with,单翼构型
单翼,co_occurs_with,单翼状态
单翼,co_occurs_with,双翼
单翼,co_occurs_with,双翼构型
单翼,co_occurs_with,双翼模式
单翼,co_occurs_with,双翼气动特性
单翼,co_occurs_with,双翼状态
单翼,co_occurs_with,变体
单翼,co_occurs_with,变体过程
单翼,co_occurs_with,变化趋势
单翼,co_occurs_with,变化量
单翼,co_occurs_with,变形
单翼,co_occurs_with,固定机翼
单翼,co_occurs_with,增大
单翼,co_occurs_with,大展弦
单翼,co_occurs_with,展向流动
单翼,co_occurs_with,展弦比
单翼,co_occurs_with,布局
单翼,co_occurs_with,平均弦长
单翼,co_occurs_with,当上机翼
单翼,co_occurs_with,损失
单翼,co_occurs_with,无量纲位置参数
单翼,co_occurs_with,时间
单翼,co_occurs_with,机翼
单翼,co_occurs_with,机翼斜前方
单翼,co_occurs_with,机身
单翼,co_occurs_with,构型
单翼,co_occurs_with,模式
单翼,co_occurs_with,比较
单翼,co_occurs_with,气动舵面
单翼,co_occurs_with,活动机翼
单翼,co_occurs_with,活动机翼内侧
单翼,co_occurs_with,测试
单翼,co_occurs_with,电推杆驱动
单翼,co_occurs_with,矩形
单翼,co_occurs_with,矩形翼
单翼,co_occurs_with,端面
单翼,co_occurs_with,类型
单翼,co_occurs_with,结构强度
单翼,co_occurs_with,续航性能
单翼,co_occurs_with,考虑
单翼,co_occurs_with,自转角度
单翼,co_occurs_with,计算
单翼,co_occurs_with,计算结果
单翼,co_occurs_with,设计方法
单翼,co_occurs_with,试验
单翼,co_occurs_with,诱导阻力
单翼,co_occurs_with,起降
单翼,co_occurs_with,起飞
单翼,co_occurs_with,阻力系数曲线
单翼,co_occurs_with,飞机
单翼,co_occurs_with,飞机公转角度
单翼,co_occurs_with,飞机飞行
单翼,co_occurs_with,飞行包线
单翼,co_occurs_with,飞行器起降
单翼,co_occurs_with,飞行性能
单翼位置,co_occurs_with,变形
单翼位置,co_occurs_with,扭转
单翼位置,co_occurs_with,整体
单翼位置,co_occurs_with,活动机翼
单翼位置,co_occurs_with,连杆
单翼布局,co_occurs_with,6m
单翼布局,co_occurs_with,上下双翼式布局
单翼布局,co_occurs_with,双翼构型
单翼布局,co_occurs_with,巡航升阻比
单翼布局,co_occurs_with,布局
单翼布局,co_occurs_with,平直机翼
单翼布局,co_occurs_with,机翼
单翼布局,co_occurs_with,此时飞机
单翼布局,co_occurs_with,翼展
单翼布局,co_occurs_with,设计
单翼布局,co_occurs_with,连接翼
单翼布局,co_occurs_with,飞机
单翼机,co_occurs_with,双翼机
单翼机,co_occurs_with,展弦比
单翼机,co_occurs_with,巡航
单翼机,co_occurs_with,飞机
单翼构型,co_occurs_with,100%
单翼构型,co_occurs_with,12m/s
单翼构型,co_occurs_with,15%
单翼构型,co_occurs_with,157度
单翼构型,co_occurs_with,20%
单翼构型,co_occurs_with,2节
单翼构型,co_occurs_with,50%
单翼构型,co_occurs_with,一半
单翼构型,co_occurs_with,上下双翼式布局
单翼构型,co_occurs_with,上下机翼
单翼构型,co_occurs_with,下单翼
单翼构型,co_occurs_with,下降
单翼构型,co_occurs_with,优势
单翼构型,co_occurs_with,公转角度
单翼构型,co_occurs_with,刚度
单翼构型,co_occurs_with,力矩
单翼构型,co_occurs_with,升力
单翼构型,co_occurs_with,升力线斜率
单翼构型,co_occurs_with,半翼展
单翼构型,co_occurs_with,单-双折叠翼变体飞行器
单翼构型,co_occurs_with,单翼布局
单翼构型,co_occurs_with,双翼构型
单翼构型,co_occurs_with,双翼状态
单翼构型,co_occurs_with,变体
单翼构型,co_occurs_with,变体过程
单翼构型,co_occurs_with,同时
单翼构型,co_occurs_with,固定
单翼构型,co_occurs_with,固定机翼
单翼构型,co_occurs_with,增强
单翼构型,co_occurs_with,大地
单翼构型,co_occurs_with,大展弦
单翼构型,co_occurs_with,失速速度
单翼构型,co_occurs_with,对比
单翼构型,co_occurs_with,小幅度
单翼构型,co_occurs_with,展弦比
单翼构型,co_occurs_with,巡航
单翼构型,co_occurs_with,巡航性能
单翼构型,co_occurs_with,幅度
单翼构型,co_occurs_with,干扰损失
单翼构型,co_occurs_with,平直机翼
单翼构型,co_occurs_with,性能
单翼构型,co_occurs_with,性能优势
单翼构型,co_occurs_with,折叠翼
单翼构型,co_occurs_with,损失
单翼构型,co_occurs_with,最大升力系数
单翼构型,co_occurs_with,机翼
单翼构型,co_occurs_with,机身
单翼构型,co_occurs_with,梢根比
单翼构型,co_occurs_with,梯形翼
单翼构型,co_occurs_with,此时机翼
单翼构型,co_occurs_with,气动性能
单翼构型,co_occurs_with,气动特性
单翼构型,co_occurs_with,气动负载
单翼构型,co_occurs_with,活动机翼
单翼构型,co_occurs_with,稳定性
单翼构型,co_occurs_with,空间
单翼构型,co_occurs_with,续航时间
单翼构型,co_occurs_with,翼尖
单翼构型,co_occurs_with,翼尖负担
单翼构型,co_occurs_with,翼展
单翼构型,co_occurs_with,考虑
单翼构型,co_occurs_with,要求
单翼构型,co_occurs_with,设计
单翼构型,co_occurs_with,设计约束
单翼构型,co_occurs_with,设计规律
单翼构型,co_occurs_with,诱导阻力
单翼构型,co_occurs_with,起落架
单翼构型,co_occurs_with,起降
单翼构型,co_occurs_with,起降距离
单翼构型,co_occurs_with,起飞距离
单翼构型,co_occurs_with,起飞速度
单翼构型,co_occurs_with,跑道宽度
单翼构型,co_occurs_with,速度包线
单翼构型,co_occurs_with,间断位置
单翼构型,co_occurs_with,阻力
单翼构型,co_occurs_with,零升阻力
单翼构型,co_occurs_with,飞机
单翼构型,co_occurs_with,鲁棒性
单翼模式,co_occurs_with,4g
单翼模式,co_occurs_with,U型槽
单翼模式,co_occurs_with,单翼
单翼模式,co_occurs_with,双翼模式
单翼模式,co_occurs_with,叠翼飞机
单翼模式,co_occurs_with,固定
单翼模式,co_occurs_with,大展弦
单翼模式,co_occurs_with,折叠翼
单翼模式,co_occurs_with,挂钩
单翼模式,co_occurs_with,机翼下表面
单翼模式,co_occurs_with,活动机翼
单翼模式,co_occurs_with,电推杆驱动
单翼模式,co_occurs_with,碳管
单翼模式,co_occurs_with,端面
单翼模式,co_occurs_with,翼台
单翼模式,co_occurs_with,过载
单翼模式,co_occurs_with,连杆
单翼状态,co_occurs_with,10度
单翼状态,co_occurs_with,20m
单翼状态,co_occurs_with,60%
单翼状态,co_occurs_with,6m
单翼状态,co_occurs_with,一侧
